,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
39792,7,management,married,tertiary,no,0,no,no,cellular,1,jun,1,2,-1,0,unknown
39793,6,technician,married,secondary,no,0,no,no,cellular,1,jun,2,1,3,1,success
39799,3,blue-collar,married,secondary,no,0,no,no,cellular,1,jun,2,1,-1,0,unknown
39811,7,services,divorced,secondary,no,0,no,no,cellular,1,jun,1,1,2,2,success
39813,5,management,divorced,tertiary,no,0,no,no,cellular,1,jun,0,1,1,2,other
39816,1,services,single,secondary,no,0,no,no,cellular,1,jun,1,1,-1,0,unknown
39817,6,management,married,tertiary,no,0,no,no,cellular,1,jun,1,2,-1,0,unknown
39818,3,self-employed,single,tertiary,no,0,no,no,cellular,1,jun,1,1,-1,0,unknown
39819,4,technician,single,tertiary,no,0,yes,no,cellular,1,jun,1,2,-1,0,unknown
39820,4,unemployed,single,secondary,no,0,no,no,cellular,1,jun,9,1,-1,0,unknown
39821,3,student,single,unknown,no,0,no,no,cellular,1,jun,2,1,-1,0,unknown
39823,7,admin.,single,secondary,no,-1,yes,yes,cellular,1,jun,9,2,-1,0,unknown
39826,2,management,single,tertiary,no,0,no,no,cellular,1,jun,1,1,0,8,other
39835,5,blue-collar,married,secondary,no,0,no,no,cellular,1,jun,2,1,-1,0,unknown
39840,6,management,married,tertiary,no,0,no,no,cellular,2,jun,1,2,2,1,success
39846,7,unemployed,divorced,secondary,no,0,no,no,cellular,2,jun,2,3,-1,0,unknown
39847,2,management,single,tertiary,no,0,no,no,cellular,2,jun,3,1,-1,0,unknown
39849,4,admin.,married,secondary,no,0,no,no,cellular,2,jun,3,1,-1,0,unknown
39851,4,admin.,married,secondary,no,0,yes,no,cellular,2,jun,0,1,-1,0,unknown
39852,3,management,married,tertiary,no,0,no,no,cellular,2,jun,2,1,-1,0,unknown
39854,7,management,married,unknown,no,0,yes,no,cellular,2,jun,2,2,12,1,success
39856,2,admin.,single,tertiary,no,0,no,yes,cellular,2,jun,1,1,3,2,success
39859,5,management,married,tertiary,no,0,no,no,cellular,2,jun,2,1,-1,0,unknown
39863,2,management,single,tertiary,no,0,yes,no,cellular,2,jun,5,1,-1,0,unknown
39865,2,technician,married,secondary,no,0,no,no,cellular,2,jun,3,1,-1,0,unknown
39866,5,unemployed,single,tertiary,no,1,no,no,cellular,2,jun,4,1,-1,0,unknown
39867,6,management,married,tertiary,no,0,no,no,cellular,2,jun,5,1,3,1,failure
39872,5,blue-collar,married,secondary,no,0,no,no,cellular,2,jun,1,1,-1,0,unknown
39874,7,technician,divorced,secondary,no,0,yes,no,cellular,2,jun,1,1,-1,0,unknown
39875,4,admin.,married,tertiary,no,0,no,no,cellular,2,jun,0,1,2,4,success
39879,3,services,divorced,secondary,no,0,no,no,cellular,2,jun,3,1,-1,0,unknown
39881,7,technician,married,secondary,no,0,no,no,cellular,2,jun,1,2,-1,0,unknown
39884,7,admin.,married,secondary,no,0,no,no,telephone,2,jun,2,1,-1,0,unknown
39886,8,technician,married,primary,no,0,yes,no,telephone,2,jun,3,2,-1,0,unknown
39888,4,technician,married,secondary,no,0,yes,no,cellular,2,jun,1,3,-1,0,unknown
39889,5,services,married,secondary,no,0,yes,no,cellular,2,jun,2,2,3,4,success
39895,6,technician,married,tertiary,no,0,yes,no,cellular,2,jun,5,1,2,3,failure
39896,2,technician,single,tertiary,no,3,no,no,cellular,2,jun,0,1,4,1,success
39899,3,admin.,married,tertiary,no,0,no,no,cellular,2,jun,0,1,-1,0,unknown
39905,4,technician,married,secondary,no,1,yes,no,cellular,2,jun,2,1,3,7,success
39908,3,student,single,tertiary,no,0,no,no,cellular,2,jun,2,2,-1,0,unknown
39910,2,technician,single,secondary,no,0,no,no,cellular,2,jun,2,1,-1,0,unknown
39913,6,services,married,secondary,no,1,yes,no,cellular,2,jun,2,1,12,3,failure
39920,6,blue-collar,married,secondary,no,0,yes,no,cellular,2,jun,2,1,1,6,other
39921,8,blue-collar,married,primary,no,0,no,no,cellular,2,jun,4,2,-1,0,unknown
39925,2,technician,single,tertiary,no,0,no,no,cellular,2,jun,7,2,3,21,success
39931,4,entrepreneur,married,tertiary,no,0,no,no,cellular,2,jun,2,2,-1,0,unknown
39937,4,blue-collar,married,secondary,no,0,no,no,cellular,2,jun,1,1,-1,0,unknown
39939,6,management,married,tertiary,no,1,no,no,cellular,2,jun,1,3,9,2,failure
39942,4,technician,married,tertiary,no,0,no,no,cellular,2,jun,2,2,-1,0,unknown
39947,7,management,married,primary,no,0,no,no,cellular,2,jun,1,2,-1,0,unknown
39951,2,technician,married,secondary,no,0,yes,no,cellular,2,jun,1,1,1,2,failure
39952,7,technician,married,secondary,no,0,no,no,cellular,2,jun,4,3,-1,0,unknown
39953,3,unemployed,married,secondary,no,0,no,no,cellular,3,jun,2,2,2,1,success
39954,9,technician,married,secondary,no,0,no,no,telephone,3,jun,1,4,-1,0,unknown
39955,3,self-employed,married,secondary,no,0,no,no,cellular,3,jun,0,2,2,2,success
39957,5,student,single,secondary,no,0,yes,no,cellular,3,jun,3,2,-1,0,unknown
39958,7,self-employed,married,tertiary,no,0,no,no,cellular,3,jun,2,2,-1,0,unknown
39959,2,admin.,single,secondary,no,0,yes,yes,cellular,3,jun,4,4,-1,0,unknown
39961,8,entrepreneur,married,secondary,no,5,no,no,telephone,3,jun,3,1,-1,0,unknown
39966,2,management,single,tertiary,no,0,no,no,cellular,3,jun,2,2,-1,0,unknown
39968,5,blue-collar,married,secondary,no,0,no,no,cellular,3,jun,5,1,6,1,failure
39970,3,management,divorced,tertiary,no,0,no,no,cellular,3,jun,1,1,-1,0,unknown
39972,3,technician,married,tertiary,no,0,no,no,cellular,3,jun,0,1,-1,0,unknown
39973,7,management,divorced,tertiary,no,0,no,no,cellular,3,jun,1,2,-1,0,unknown
39975,2,blue-collar,married,primary,no,0,no,no,cellular,3,jun,2,1,-1,0,unknown
39976,4,admin.,married,secondary,no,0,no,no,cellular,3,jun,2,4,-1,0,unknown
39978,3,technician,single,tertiary,no,0,no,no,cellular,3,jun,3,1,-1,0,unknown
39979,9,management,divorced,tertiary,no,0,no,no,cellular,3,jun,4,1,-1,0,unknown
39982,2,student,single,tertiary,no,0,no,no,cellular,3,jun,1,1,-1,0,unknown
39984,6,admin.,married,secondary,no,0,yes,no,cellular,3,jun,1,2,-1,0,unknown
39986,2,management,single,tertiary,no,0,yes,no,cellular,3,jun,2,1,3,1,failure
39988,8,management,divorced,tertiary,no,0,no,no,cellular,3,jun,4,2,-1,0,unknown
39990,2,technician,single,secondary,no,0,yes,no,cellular,3,jun,3,2,3,5,success
39996,3,management,single,tertiary,no,0,no,no,cellular,3,jun,1,3,-1,0,unknown
39997,7,admin.,divorced,secondary,no,0,no,no,cellular,3,jun,1,1,-1,0,unknown
40005,4,blue-collar,single,tertiary,no,0,no,no,cellular,3,jun,4,1,-1,0,unknown
40012,5,unemployed,married,tertiary,no,0,no,no,cellular,3,jun,3,2,3,1,success
40018,2,management,single,tertiary,no,0,no,no,cellular,3,jun,2,2,2,1,success
40019,8,retired,married,secondary,no,1,no,no,cellular,3,jun,1,1,-1,0,unknown
40023,4,unemployed,married,tertiary,no,0,no,no,cellular,3,jun,5,1,3,1,failure
40025,5,technician,married,secondary,no,0,yes,no,cellular,3,jun,3,2,3,9,failure
40031,2,blue-collar,single,secondary,no,0,no,no,cellular,3,jun,6,1,-1,0,unknown
40033,5,blue-collar,married,primary,no,0,no,no,cellular,3,jun,6,2,3,1,success
40034,4,technician,divorced,secondary,no,0,yes,no,cellular,3,jun,1,2,-1,0,unknown
40035,2,management,single,tertiary,no,0,no,no,cellular,3,jun,5,2,-1,0,unknown
40036,4,technician,married,tertiary,no,0,no,no,cellular,3,jun,1,2,-1,0,unknown
40039,3,blue-collar,married,secondary,no,0,yes,no,cellular,3,jun,8,2,2,3,other
40047,5,management,divorced,tertiary,no,0,yes,no,cellular,3,jun,1,1,0,1,other
40049,7,management,divorced,tertiary,no,0,no,no,cellular,4,jun,4,3,-1,0,unknown
40053,4,services,married,secondary,no,0,yes,no,cellular,4,jun,2,2,3,4,success
40054,4,management,married,tertiary,no,0,yes,yes,cellular,4,jun,2,2,-1,0,unknown
40055,5,management,married,tertiary,no,0,yes,no,cellular,4,jun,2,2,4,11,failure
40056,5,admin.,single,secondary,no,0,no,no,cellular,4,jun,1,1,-1,0,unknown
40060,2,management,married,secondary,no,0,no,no,cellular,4,jun,3,1,-1,0,unknown
40061,2,services,single,secondary,no,0,no,no,cellular,4,jun,1,1,-1,0,unknown
40063,2,management,single,tertiary,no,0,no,no,cellular,4,jun,1,1,-1,0,unknown
40065,2,student,single,secondary,no,0,no,no,cellular,4,jun,3,1,-1,0,unknown
40067,2,student,single,secondary,no,0,no,no,cellular,4,jun,1,1,-1,0,unknown
40068,4,admin.,single,tertiary,no,4,no,no,cellular,4,jun,1,1,-1,0,unknown
40070,5,services,married,secondary,no,0,yes,yes,cellular,4,jun,2,2,4,2,failure
40071,2,management,married,tertiary,no,0,no,no,cellular,4,jun,6,1,-1,0,unknown
40072,3,technician,single,tertiary,no,0,yes,no,cellular,4,jun,2,1,2,14,other
40074,3,management,married,tertiary,no,0,no,no,cellular,4,jun,1,1,3,2,other
40076,5,management,married,tertiary,no,0,no,no,cellular,4,jun,1,1,2,3,failure
40077,3,management,married,tertiary,no,0,yes,no,cellular,4,jun,1,1,-1,0,unknown
40079,4,technician,single,secondary,no,0,no,no,cellular,4,jun,0,2,3,1,success
40080,8,admin.,married,secondary,no,0,no,no,cellular,4,jun,0,2,-1,0,unknown
40081,2,admin.,single,secondary,no,0,no,no,cellular,4,jun,1,1,-1,0,unknown
40082,4,entrepreneur,divorced,secondary,no,0,yes,no,cellular,4,jun,0,2,13,3,failure
40083,5,management,divorced,tertiary,no,0,no,no,cellular,4,jun,0,2,9,3,failure
40084,3,services,married,secondary,no,0,no,no,cellular,4,jun,2,3,2,3,success
40085,4,blue-collar,married,secondary,no,0,no,yes,cellular,4,jun,1,1,3,3,failure
40086,3,unemployed,married,secondary,no,0,no,no,cellular,4,jun,1,4,-1,0,unknown
40087,2,services,single,secondary,no,0,no,no,cellular,4,jun,0,2,-1,0,unknown
40093,3,management,single,tertiary,no,0,no,no,cellular,4,jun,9,1,3,2,success
40097,3,services,married,secondary,no,0,no,yes,cellular,4,jun,2,1,6,2,success
40101,2,student,single,secondary,no,0,no,no,cellular,4,jun,1,2,-1,0,unknown
40102,3,management,single,tertiary,no,0,no,no,cellular,4,jun,4,2,-1,0,unknown
40103,3,admin.,single,secondary,no,0,no,no,cellular,4,jun,2,3,4,3,failure
40108,5,admin.,single,secondary,no,0,yes,no,cellular,4,jun,4,3,1,8,failure
40112,8,technician,divorced,tertiary,no,0,no,no,telephone,4,jun,1,2,-1,0,unknown
40119,6,admin.,married,secondary,no,0,no,no,cellular,5,jun,1,2,2,1,success
40122,2,admin.,married,secondary,no,0,no,no,cellular,5,jun,3,1,-1,0,unknown
40124,2,management,single,secondary,no,0,no,no,cellular,5,jun,2,1,2,1,success
40127,2,management,single,secondary,no,0,no,no,cellular,5,jun,2,1,-1,0,unknown
40128,4,admin.,divorced,secondary,no,0,no,no,cellular,5,jun,1,1,2,7,success
40129,8,retired,married,primary,no,0,no,no,cellular,5,jun,2,1,-1,0,unknown
40130,8,management,married,tertiary,no,0,no,no,cellular,5,jun,1,1,-1,0,unknown
40131,5,technician,married,tertiary,no,0,no,no,cellular,5,jun,3,1,-1,0,unknown
40132,2,services,single,secondary,no,0,no,no,cellular,5,jun,2,2,-1,0,unknown
40138,8,retired,married,secondary,no,0,no,no,telephone,5,jun,2,1,-1,0,unknown
40139,2,self-employed,single,tertiary,no,0,yes,no,cellular,5,jun,1,1,3,1,success
40140,1,student,single,secondary,no,0,no,no,cellular,5,jun,1,1,-1,0,unknown
40142,6,technician,married,secondary,no,0,no,no,cellular,5,jun,12,1,-1,0,unknown
40143,7,management,married,tertiary,no,1,no,no,cellular,5,jun,1,1,-1,0,unknown
40144,8,retired,married,primary,no,0,no,no,cellular,5,jun,4,2,-1,0,unknown
40146,2,management,single,tertiary,no,0,yes,no,cellular,5,jun,4,1,-1,0,unknown
40149,4,blue-collar,married,secondary,no,0,no,no,cellular,5,jun,5,1,-1,0,unknown
40150,8,housemaid,married,unknown,no,0,no,no,cellular,5,jun,3,3,1,2,other
40152,3,technician,single,tertiary,no,0,yes,no,cellular,5,jun,1,2,-1,0,unknown
40153,4,management,single,tertiary,no,0,no,no,cellular,5,jun,2,2,-1,0,unknown
40157,4,housemaid,single,primary,no,0,no,no,telephone,5,jun,4,3,-1,0,unknown
40163,3,management,single,tertiary,no,0,no,no,cellular,5,jun,1,2,3,1,success
40166,5,unemployed,single,primary,no,0,no,no,cellular,5,jun,4,3,-1,0,unknown
40169,8,management,divorced,tertiary,no,1,yes,no,cellular,5,jun,0,2,3,1,other
40170,3,unemployed,single,tertiary,no,0,no,no,telephone,5,jun,3,1,-1,0,unknown
40171,2,self-employed,single,tertiary,no,0,no,no,cellular,5,jun,1,2,-1,0,unknown
40172,3,blue-collar,married,secondary,no,0,no,yes,cellular,5,jun,1,2,-1,0,unknown
40175,3,unemployed,single,secondary,no,0,yes,no,cellular,5,jun,4,2,-1,0,unknown
40177,7,management,divorced,tertiary,no,0,no,yes,cellular,5,jun,3,2,-1,0,unknown
40182,8,management,married,tertiary,no,0,no,no,cellular,5,jun,2,2,3,1,success
40183,1,blue-collar,single,secondary,no,0,no,no,cellular,5,jun,1,2,3,1,success
40184,4,services,married,primary,no,0,yes,no,cellular,5,jun,2,7,-1,0,unknown
40185,3,technician,single,secondary,no,0,no,no,cellular,5,jun,1,2,-1,0,unknown
40196,4,unknown,single,tertiary,no,0,no,no,cellular,8,jun,2,2,3,1,success
40199,6,technician,married,secondary,no,0,no,yes,cellular,8,jun,1,2,3,1,success
40200,3,technician,single,tertiary,no,0,no,no,cellular,8,jun,0,3,-1,0,unknown
40203,6,admin.,married,tertiary,no,1,no,no,cellular,8,jun,1,3,-1,0,unknown
40204,7,self-employed,married,unknown,no,0,no,no,cellular,8,jun,3,6,-1,0,unknown
40205,3,technician,married,secondary,no,0,yes,no,cellular,8,jun,2,3,-1,0,unknown
40207,4,blue-collar,married,primary,no,0,no,no,cellular,8,jun,2,4,-1,0,unknown
40208,4,management,married,tertiary,no,0,no,no,cellular,8,jun,1,4,-1,0,unknown
40212,3,admin.,single,tertiary,no,1,no,no,cellular,9,jun,1,2,2,2,success
40217,7,unemployed,married,secondary,no,0,no,no,cellular,9,jun,1,4,-1,0,unknown
40218,4,entrepreneur,divorced,tertiary,no,0,no,no,cellular,9,jun,8,4,2,4,success
40219,3,management,single,tertiary,no,1,no,no,cellular,9,jun,4,2,-1,0,unknown
40220,5,management,married,tertiary,no,0,no,no,cellular,9,jun,1,2,9,2,failure
40222,2,technician,single,tertiary,no,0,no,no,telephone,9,jun,1,7,-1,0,unknown
40226,1,management,single,tertiary,no,0,no,no,cellular,12,jun,1,2,3,4,success
40228,5,services,married,tertiary,no,0,no,no,cellular,12,jun,1,2,-1,0,unknown
40231,2,services,single,tertiary,no,0,no,no,cellular,12,jun,1,6,-1,0,unknown
40233,9,management,married,secondary,no,0,no,no,cellular,12,jun,0,7,11,2,failure
40244,5,self-employed,single,tertiary,no,2,no,no,cellular,15,jun,4,2,6,1,other
40245,7,management,married,tertiary,no,0,no,no,cellular,15,jun,4,2,3,2,other
40247,3,technician,married,tertiary,no,0,yes,no,cellular,15,jun,3,1,1,1,other
40249,3,admin.,single,secondary,no,0,yes,no,cellular,15,jun,1,1,-1,0,unknown
40253,3,management,single,tertiary,no,0,yes,no,cellular,15,jun,0,1,-1,0,unknown
40257,9,admin.,married,secondary,no,0,no,no,telephone,15,jun,2,6,-1,0,unknown
40258,3,services,married,secondary,no,0,no,no,cellular,15,jun,3,1,-1,0,unknown
40260,7,entrepreneur,married,secondary,no,0,no,no,cellular,15,jun,2,1,-1,0,unknown
40262,3,blue-collar,divorced,unknown,no,0,no,no,cellular,15,jun,1,1,-1,0,unknown
40264,8,technician,married,secondary,no,0,no,no,cellular,15,jun,3,1,2,1,success
40267,8,retired,married,secondary,no,-1,yes,no,cellular,15,jun,3,2,-1,0,unknown
40270,6,management,single,tertiary,no,0,no,no,cellular,15,jun,2,1,-1,0,unknown
40274,5,management,married,tertiary,no,0,no,no,cellular,15,jun,1,2,-1,0,unknown
40275,2,services,single,secondary,no,0,no,no,cellular,15,jun,2,1,-1,0,unknown
40276,4,self-employed,single,tertiary,no,0,no,no,cellular,15,jun,5,1,-1,0,unknown
40277,3,student,single,secondary,no,0,no,no,cellular,15,jun,1,1,6,1,other
40278,2,management,single,tertiary,no,4,no,no,cellular,15,jun,1,1,-1,0,unknown
40279,2,admin.,married,secondary,no,0,no,no,cellular,15,jun,1,1,3,1,failure
40282,4,admin.,single,tertiary,no,0,yes,no,cellular,15,jun,2,1,3,1,success
40289,2,admin.,single,tertiary,no,0,no,no,cellular,15,jun,0,2,-1,0,unknown
40294,6,management,married,tertiary,no,0,no,no,cellular,15,jun,1,1,-1,0,unknown
40298,2,management,single,tertiary,no,0,no,no,cellular,15,jun,1,1,-1,0,unknown
40299,4,technician,married,unknown,no,0,no,no,cellular,16,jun,1,2,-1,0,unknown
40301,2,management,single,tertiary,no,0,no,no,cellular,16,jun,1,2,-1,0,unknown
40302,3,blue-collar,married,secondary,no,0,yes,yes,cellular,16,jun,2,2,-1,0,unknown
40305,3,technician,married,unknown,no,2,no,no,cellular,16,jun,2,2,-1,0,unknown
40308,2,admin.,single,secondary,no,0,no,no,cellular,16,jun,2,1,-1,0,unknown
40323,3,services,married,secondary,no,0,yes,yes,cellular,16,jun,1,3,-1,0,unknown
40326,2,services,single,secondary,no,0,no,no,cellular,17,jun,3,2,-1,0,unknown
40330,8,admin.,married,secondary,no,0,no,no,cellular,17,jun,2,3,3,6,success
40334,3,management,single,tertiary,no,1,no,no,cellular,18,jun,3,2,-1,0,unknown
40337,3,technician,single,secondary,no,0,no,no,cellular,18,jun,6,4,-1,0,unknown
40339,3,management,married,tertiary,no,0,no,no,cellular,18,jun,1,3,-1,0,unknown
40342,4,self-employed,single,tertiary,no,0,no,no,telephone,18,jun,13,10,-1,0,unknown
40344,8,retired,married,primary,no,0,no,no,cellular,18,jun,2,2,-1,0,unknown
40345,3,management,married,tertiary,no,0,yes,yes,cellular,18,jun,2,2,10,2,failure
40346,2,services,single,secondary,no,0,no,no,telephone,18,jun,2,6,3,5,other
40347,8,retired,married,primary,no,0,no,no,telephone,19,jun,11,3,-1,0,unknown
40349,6,management,single,tertiary,no,1,no,no,telephone,19,jun,2,5,7,2,failure
40350,2,self-employed,single,tertiary,no,0,no,no,cellular,19,jun,3,3,3,3,other
40355,8,management,married,tertiary,no,2,no,no,cellular,22,jun,2,3,-1,0,unknown
40363,13,retired,married,primary,no,0,no,no,telephone,22,jun,7,1,4,1,failure
40366,9,management,married,tertiary,no,0,no,no,cellular,22,jun,2,1,3,1,success
40370,9,retired,married,secondary,no,1,yes,no,cellular,22,jun,8,1,-1,0,unknown
40373,4,admin.,married,secondary,no,0,yes,yes,cellular,22,jun,3,1,3,3,failure
40375,10,retired,married,secondary,no,0,no,no,cellular,22,jun,4,1,-1,0,unknown
40379,8,admin.,married,secondary,no,0,yes,no,cellular,23,jun,6,4,4,1,other
40383,11,retired,married,tertiary,no,0,no,no,cellular,30,jun,1,1,-1,0,unknown
40386,7,management,married,tertiary,no,0,no,no,cellular,30,jun,1,1,-1,0,unknown
40392,4,management,married,tertiary,no,0,no,no,cellular,30,jun,1,1,-1,0,unknown
40393,1,student,single,unknown,no,0,no,no,cellular,30,jun,3,1,-1,0,unknown
40394,5,management,married,tertiary,no,0,no,no,cellular,1,jul,4,2,-1,0,unknown
40396,4,entrepreneur,married,tertiary,no,0,no,yes,cellular,1,jul,1,3,-1,0,unknown
40401,11,self-employed,married,tertiary,no,0,no,no,cellular,1,jul,2,2,2,1,success
40402,12,retired,divorced,primary,no,0,no,no,telephone,1,jul,3,1,-1,0,unknown
40403,2,services,single,tertiary,no,0,no,yes,telephone,1,jul,2,4,-1,0,unknown
40404,10,retired,divorced,primary,no,0,no,no,cellular,2,jul,2,2,-1,0,unknown
40405,5,blue-collar,married,secondary,no,0,no,no,cellular,2,jul,2,2,-1,0,unknown
40408,5,blue-collar,married,secondary,no,0,yes,no,cellular,2,jul,2,1,-1,0,unknown
40411,3,services,single,secondary,no,0,no,no,cellular,2,jul,2,1,-1,0,unknown
40412,12,retired,married,secondary,no,0,no,no,telephone,2,jul,3,1,-1,0,unknown
40413,3,technician,married,secondary,no,0,yes,no,cellular,2,jul,1,1,-1,0,unknown
40414,6,management,married,tertiary,no,0,no,no,cellular,2,jul,3,1,-1,0,unknown
40417,5,management,married,tertiary,no,0,yes,no,cellular,2,jul,4,1,13,2,success
40419,3,management,single,tertiary,no,0,no,no,cellular,2,jul,2,1,-1,0,unknown
40421,5,entrepreneur,married,secondary,no,0,yes,no,telephone,2,jul,5,1,11,1,failure
40422,3,technician,single,secondary,no,0,no,no,cellular,2,jul,3,1,-1,0,unknown
40434,2,management,single,tertiary,no,2,yes,no,cellular,2,jul,7,1,13,3,success
40436,8,housemaid,divorced,secondary,no,0,no,no,cellular,2,jul,3,2,-1,0,unknown
40437,2,management,single,tertiary,no,1,no,no,cellular,2,jul,2,2,-1,0,unknown
40438,4,admin.,divorced,secondary,no,0,yes,no,cellular,2,jul,4,2,4,5,success
40439,3,blue-collar,married,secondary,no,0,yes,no,cellular,2,jul,1,2,1,3,failure
40440,6,admin.,married,unknown,no,1,no,no,cellular,2,jul,2,1,-1,0,unknown
40441,8,blue-collar,married,primary,no,0,no,no,telephone,2,jul,1,1,-1,0,unknown
40442,6,management,divorced,tertiary,no,0,no,no,cellular,3,jul,2,2,-1,0,unknown
40443,8,retired,married,secondary,no,0,no,no,telephone,3,jul,2,2,-1,0,unknown
40444,2,services,single,secondary,no,0,no,no,cellular,3,jul,1,1,-1,0,unknown
40446,3,unemployed,married,tertiary,no,0,no,no,cellular,3,jul,2,1,2,1,success
40447,2,self-employed,single,tertiary,no,0,no,no,cellular,3,jul,3,1,-1,0,unknown
