,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
21300,21300,6,7,1,1,0,0,0,0,2,18,8,0,12,-1,0,0,0
23693,23693,4,10,3,2,0,0,0,0,2,28,8,0,13,-1,0,0,0
14916,14916,3,1,1,2,0,0,1,0,2,16,7,0,3,-1,0,0,0
22604,22604,3,3,3,3,0,0,0,0,2,22,8,1,1,-1,0,0,0
22391,22391,3,3,3,3,0,0,1,0,2,22,8,0,2,-1,0,0,0
41512,41512,7,7,1,1,0,0,0,0,1,9,9,1,2,3,4,1,1
36689,36689,6,3,1,2,0,0,1,0,2,12,5,0,1,-1,0,0,0
35377,35377,6,11,1,2,0,0,1,0,2,7,5,0,1,12,1,3,0
16453,16453,8,4,1,1,0,0,0,1,1,23,7,0,2,-1,0,0,0
5020,5020,3,11,3,2,0,0,1,0,0,21,5,0,2,-1,0,0,0
4153,4153,6,7,3,1,0,0,1,0,0,19,5,1,2,-1,0,0,0
21976,21976,7,7,1,1,0,0,0,0,2,20,8,4,2,-1,0,0,0
44209,44209,7,10,1,3,0,0,0,0,2,16,7,3,1,7,3,1,0
22276,22276,3,10,3,3,0,0,0,0,2,21,8,1,3,-1,0,0,0
42842,42842,7,1,3,2,0,0,1,0,2,3,2,0,1,3,1,2,0
6685,6685,3,7,1,2,0,0,1,0,0,28,5,1,3,-1,0,0,0
6460,6460,2,7,3,2,0,0,1,0,0,27,5,0,2,-1,0,0,0
19305,19305,4,3,1,3,0,0,1,0,2,6,8,1,2,-1,0,0,0
6088,6088,7,10,1,2,0,-1,1,0,0,27,5,2,3,-1,0,0,0
4119,4119,8,7,1,2,0,0,1,0,0,19,5,0,1,-1,0,0,0
15273,15273,7,7,3,2,0,0,1,0,2,18,7,1,2,-1,0,0,0
26594,26594,8,2,1,1,0,2,0,0,1,20,11,6,1,-1,0,0,0
5886,5886,2,3,3,3,0,0,1,1,0,26,5,2,3,-1,0,0,0
33233,33233,4,7,1,2,0,0,1,0,1,20,4,0,1,5,3,1,0
17517,17517,4,1,1,2,0,-1,0,0,2,29,7,1,7,-1,0,0,0
28700,28700,2,10,3,3,0,0,1,1,2,30,1,1,2,-1,0,0,0
4481,4481,1,11,3,2,0,0,1,0,0,20,5,4,1,-1,0,0,0
16263,16263,2,3,3,3,0,0,1,0,2,23,7,0,1,-1,0,0,0
5402,5402,5,3,2,3,0,-1,1,0,0,23,5,0,3,-1,0,0,0
18680,18680,6,7,1,2,0,0,0,1,1,31,7,0,9,-1,0,0,0
16821,16821,4,5,3,3,0,-1,0,1,2,24,7,0,3,-1,0,0,0
13068,13068,3,7,2,2,0,0,0,1,2,8,7,2,1,-1,0,0,0
28584,28584,3,10,1,3,0,0,0,1,2,29,1,1,3,6,29,1,0
12749,12749,5,7,1,1,0,0,0,1,1,7,7,0,2,-1,0,0,0
36536,36536,3,5,1,1,0,1,1,0,2,12,5,7,1,-1,0,0,1
22034,22034,4,3,1,3,0,0,0,0,2,20,8,0,5,-1,0,0,0
34760,34760,6,7,1,1,0,0,1,0,2,6,5,1,1,-1,0,0,0
28687,28687,2,1,1,2,0,-1,1,1,2,30,1,1,1,8,2,1,0
44548,44548,3,3,1,3,0,1,0,0,2,12,8,1,2,-1,0,0,0
30414,30414,7,3,1,3,0,0,0,0,2,5,2,1,3,-1,0,0,1
4420,4420,3,11,1,2,0,0,1,0,0,20,5,0,1,-1,0,0,0
5432,5432,3,10,1,2,0,0,1,0,0,23,5,4,2,-1,0,0,0
22557,22557,3,10,1,3,0,0,0,0,2,22,8,1,5,-1,0,0,0
43955,43955,9,3,1,1,0,1,0,0,2,18,6,1,1,1,7,3,0
11241,11241,8,7,2,2,0,0,1,0,0,18,6,4,4,-1,0,0,0
27718,27718,7,10,1,3,0,0,0,0,1,5,12,0,1,-1,0,0,0
10355,10355,9,9,3,2,0,0,0,0,0,12,6,0,1,-1,0,0,0
4221,4221,5,10,3,2,0,0,1,1,0,19,5,1,1,-1,0,0,0
10867,10867,6,0,1,0,0,0,0,0,0,17,6,0,1,-1,0,0,0
26542,26542,3,1,1,2,0,0,0,0,2,20,11,8,1,-1,0,0,1
44629,44629,2,7,3,2,0,-1,1,0,2,1,9,1,1,3,14,2,1
42211,42211,4,3,3,3,0,0,0,0,2,11,11,1,1,6,1,1,0
7172,7172,6,8,1,2,0,0,0,0,0,29,5,1,1,-1,0,0,0
43364,43364,3,3,1,3,0,0,1,0,2,26,3,1,1,4,1,3,0
12419,12419,7,7,1,1,0,-1,1,1,0,30,6,0,3,-1,0,0,0
20777,20777,8,3,1,3,1,0,0,1,2,13,8,1,2,-1,0,0,0
44382,44382,4,3,3,3,0,0,1,0,2,2,8,3,2,9,8,2,1
2181,2181,3,3,1,1,0,0,1,0,0,12,5,0,1,-1,0,0,0
5297,5297,3,10,2,3,0,-1,1,0,0,23,5,4,1,-1,0,0,0
1122,1122,5,7,1,1,0,0,1,0,0,7,5,2,1,-1,0,0,0
23864,23864,4,10,3,3,0,0,0,0,2,29,8,2,2,-1,0,0,0
23300,23300,4,3,2,3,0,0,1,1,2,27,8,0,4,-1,0,0,0
23764,23764,8,7,1,1,0,0,0,0,2,28,8,0,16,-1,0,0,0
2331,2331,2,7,1,2,0,-1,1,0,0,13,5,1,1,-1,0,0,0
6488,6488,5,3,2,3,0,-1,1,0,0,27,5,0,4,-1,0,0,0
41409,41409,4,3,1,3,0,0,1,0,2,3,9,0,1,12,3,1,0
2952,2952,5,7,1,1,0,0,1,0,0,14,5,4,2,-1,0,0,0
23016,23016,3,10,3,3,0,0,0,0,2,26,8,1,2,-1,0,0,0
18175,18175,6,1,1,3,0,0,0,1,1,30,7,0,3,-1,0,0,0
39633,39633,8,11,2,1,0,0,0,0,1,26,5,0,4,-1,0,0,0
2576,2576,7,10,1,2,0,2,1,0,0,13,5,2,1,-1,0,0,0
24352,24352,7,1,2,2,0,0,0,1,2,17,11,4,1,-1,0,0,0
43748,43748,5,1,1,3,0,0,1,0,1,18,5,2,2,12,3,1,1
25484,25484,6,5,2,2,0,0,1,1,2,19,11,1,1,-1,0,0,0
39878,39878,6,10,2,3,0,0,1,0,2,2,6,1,1,2,1,2,0
22624,22624,3,3,1,3,0,0,1,0,2,22,8,2,4,-1,0,0,0
15814,15814,5,10,1,2,1,0,1,0,2,21,7,2,1,-1,0,0,0
35427,35427,5,3,1,3,0,0,0,0,2,7,5,0,2,5,2,1,0
20700,20700,3,3,1,3,0,0,1,0,2,13,8,1,2,-1,0,0,0
32556,32556,3,11,3,2,0,-1,1,0,2,17,4,1,1,-1,0,0,0
34162,34162,6,3,1,2,0,7,0,0,2,30,4,2,1,-1,0,0,0
857,857,4,11,1,2,0,0,1,0,0,7,5,6,1,-1,0,0,0
28571,28571,5,7,1,2,0,0,1,0,2,29,1,5,2,-1,0,0,0
18871,18871,6,7,1,1,0,0,1,0,2,4,8,0,1,-1,0,0,0
25757,25757,3,7,2,2,0,0,1,1,2,19,11,1,2,-1,0,0,0
26238,26238,3,1,1,2,0,0,1,0,2,20,11,0,1,6,1,1,0
9513,9513,7,3,1,0,0,0,0,0,0,6,6,0,5,-1,0,0,0
8629,8629,2,7,3,1,0,0,1,1,0,3,6,3,4,-1,0,0,0
10847,10847,6,7,1,1,0,0,0,0,0,17,6,2,1,-1,0,0,0
33558,33558,3,7,1,2,0,0,1,0,2,20,4,0,3,-1,0,0,0
44356,44356,13,4,2,1,0,1,0,0,2,30,7,1,3,-1,0,0,0
22693,22693,4,3,2,3,0,0,0,0,2,25,8,1,12,-1,0,0,0
3401,3401,7,11,2,1,0,0,1,0,0,15,5,1,3,-1,0,0,0
5595,5595,5,1,1,2,0,0,1,0,0,23,5,0,2,-1,0,0,0
14930,14930,9,7,1,1,0,0,1,0,2,16,7,0,3,-1,0,0,0
41218,41218,9,9,2,2,0,0,0,0,2,21,8,0,1,-1,0,0,0
16500,16500,3,10,1,2,0,0,1,0,2,23,7,3,3,-1,0,0,0
2569,2569,7,1,2,2,0,0,1,0,0,13,5,1,1,-1,0,0,0
4954,4954,4,7,3,2,0,2,1,0,0,21,5,2,1,-1,0,0,0
3116,3116,3,1,1,2,0,0,1,0,0,14,5,0,2,-1,0,0,0
37363,37363,3,7,3,2,0,0,1,0,2,13,5,2,1,-1,0,0,0
24846,24846,6,3,2,2,0,0,1,0,2,18,11,0,2,-1,0,0,0
34421,34421,4,5,1,1,0,0,1,0,2,5,5,0,4,-1,0,0,0
34060,34060,5,10,1,3,0,0,1,1,2,30,4,2,1,-1,0,0,0
13235,13235,8,2,1,2,0,-1,0,1,2,8,7,2,2,-1,0,0,0
3653,3653,6,1,1,2,0,0,0,0,0,16,5,0,2,-1,0,0,0
28280,28280,9,9,1,0,0,0,1,0,2,29,1,0,1,-1,0,0,0
34742,34742,4,7,1,2,0,1,1,0,2,6,5,2,1,-1,0,0,0
42866,42866,4,1,3,2,0,0,0,0,2,3,2,2,2,6,6,1,1
15049,15049,3,3,1,3,0,0,1,0,2,17,7,1,1,-1,0,0,0
14631,14631,6,3,3,3,0,0,0,0,2,15,7,0,2,-1,0,0,0
30859,30859,4,11,1,3,0,0,0,0,2,9,2,7,3,-1,0,0,1
3350,3350,3,7,1,2,0,0,1,0,0,15,5,1,1,-1,0,0,0
27896,27896,6,10,1,2,0,0,1,0,2,28,1,2,2,-1,0,0,0
42526,42526,12,9,2,2,0,0,0,0,2,18,12,3,7,-1,0,0,1
35895,35895,5,10,3,2,0,0,1,0,2,8,5,2,2,11,1,1,0
15707,15707,6,3,2,3,0,0,1,0,2,21,7,2,2,-1,0,0,0
17797,17797,3,8,1,2,0,0,1,0,2,29,7,4,12,-1,0,0,0
32407,32407,4,1,1,2,0,-1,1,0,2,16,4,5,2,-1,0,0,0
26145,26145,7,3,2,3,0,0,0,1,1,20,11,0,3,-1,0,0,0
32559,32559,4,3,3,3,0,0,1,0,2,17,4,1,1,9,3,1,0
11877,11877,3,1,3,2,0,0,1,0,0,20,6,0,3,-1,0,0,0
38746,38746,5,7,3,1,0,-1,0,0,2,18,5,0,2,12,3,1,0
37940,37940,8,9,2,2,0,1,0,0,2,14,5,8,2,-1,0,0,1
32239,32239,4,3,3,3,0,0,1,0,2,16,4,0,1,-1,0,0,0
41670,41670,9,3,1,3,0,0,0,0,2,1,10,0,1,-1,0,0,0
22207,22207,5,10,1,3,0,0,0,0,2,21,8,1,6,-1,0,0,0
24641,24641,6,3,1,2,0,-1,0,1,2,17,11,1,2,-1,0,0,0
44464,44464,1,6,3,2,0,0,0,0,2,6,8,1,1,5,2,2,1
37911,37911,4,11,3,2,0,0,0,0,2,14,5,4,2,-1,0,0,0
5247,5247,3,7,1,2,0,0,1,0,0,23,5,0,3,-1,0,0,0
44172,44172,3,10,3,2,0,0,0,0,2,14,7,1,3,-1,0,0,0
37179,37179,2,6,3,2,0,0,1,0,2,13,5,4,1,11,2,1,0
41784,41784,6,1,1,2,0,0,1,0,2,13,10,3,1,2,1,3,0
1729,1729,3,8,3,2,0,0,1,0,0,9,5,2,1,-1,0,0,0
39354,39354,5,11,1,2,0,0,1,0,2,18,5,4,6,-1,0,0,0
6380,6380,2,7,1,1,1,-1,1,1,0,27,5,3,1,-1,0,0,0
4988,4988,4,7,1,2,0,0,1,0,0,21,5,0,1,-1,0,0,0
41269,41269,7,10,1,2,0,0,0,0,2,25,8,0,2,-1,0,0,0
28774,28774,3,3,1,3,0,0,0,0,2,30,1,1,1,-1,0,0,0
12501,12501,2,10,3,3,0,0,0,0,0,2,7,1,4,-1,0,0,0
26789,26789,3,2,1,1,0,0,0,1,2,20,11,1,2,-1,0,0,0
45016,45016,5,3,1,3,0,0,0,0,2,14,10,11,3,-1,0,0,0
30523,30523,8,10,1,0,0,0,0,0,1,5,2,1,3,-1,0,0,0
17793,17793,5,7,1,1,0,0,1,0,2,29,7,0,2,-1,0,0,0
8773,8773,1,10,3,2,0,0,1,0,0,4,6,8,1,-1,0,0,0
38857,38857,3,10,3,2,0,-1,1,0,2,18,5,3,1,-1,0,0,0
2069,2069,2,11,3,2,0,0,1,0,0,12,5,0,3,-1,0,0,0
20634,20634,7,3,1,3,0,0,0,0,2,12,8,1,5,-1,0,0,0
13476,13476,5,3,3,3,0,-1,0,1,2,9,7,1,1,-1,0,0,0
33821,33821,3,3,1,3,0,0,0,0,2,27,4,1,1,-1,0,0,0
5681,5681,3,7,1,1,0,0,1,0,0,26,5,1,2,-1,0,0,0
17174,17174,2,11,1,2,0,0,1,0,2,28,7,2,8,-1,0,0,0
1149,1149,4,7,1,2,0,0,1,0,0,7,5,2,2,-1,0,0,0
10320,10320,7,11,1,2,0,0,0,0,0,12,6,0,1,-1,0,0,0
15139,15139,3,11,1,2,0,0,1,0,2,17,7,5,1,-1,0,0,0
8628,8628,6,11,3,1,0,0,1,0,0,3,6,10,6,-1,0,0,1
35616,35616,2,11,3,2,0,0,1,0,2,7,5,1,5,11,7,3,0
4569,4569,6,3,2,1,0,0,1,0,0,20,5,1,2,-1,0,0,0
34741,34741,7,11,2,2,0,0,1,0,2,6,5,0,1,5,1,1,0
32019,32019,3,10,3,3,0,0,1,0,2,14,4,3,1,-1,0,0,0
21966,21966,4,10,1,2,0,0,0,1,2,20,8,0,2,-1,0,0,0
17480,17480,6,11,1,1,0,0,0,0,1,28,7,1,7,-1,0,0,0
31192,31192,5,2,1,3,0,0,0,0,2,27,2,1,1,-1,0,0,1
25622,25622,3,3,3,3,0,0,1,0,2,19,11,3,1,-1,0,0,0
40366,40366,9,3,1,3,0,0,0,0,2,22,6,2,1,3,1,2,1
4030,4030,8,9,1,1,0,0,1,1,0,16,5,1,5,-1,0,0,0
12746,12746,5,1,1,2,0,0,0,0,2,7,7,2,4,-1,0,0,0
29963,29963,9,9,2,1,0,0,0,0,1,4,2,1,1,-1,0,0,0
17746,17746,8,3,1,3,0,0,1,0,2,29,7,1,3,-1,0,0,0
34696,34696,3,10,3,2,0,0,1,0,1,5,5,3,4,5,2,1,0
13831,13831,5,7,1,2,0,1,1,0,2,10,7,4,1,-1,0,0,1
23435,23435,3,3,3,2,0,1,1,0,2,28,8,0,7,-1,0,0,0
29782,29782,2,8,1,3,0,0,1,0,2,4,2,4,3,6,4,1,1
16129,16129,5,11,1,1,0,0,0,1,1,22,7,2,21,-1,0,0,0
2171,2171,2,7,3,2,1,-1,1,0,0,12,5,2,1,-1,0,0,0
21871,21871,3,10,1,3,0,0,0,0,2,20,8,2,2,-1,0,0,0
28408,28408,6,7,1,1,0,0,1,0,2,29,1,1,1,8,3,1,0
38811,38811,6,7,1,2,0,1,1,0,2,18,5,0,7,-1,0,0,0
17775,17775,2,8,2,2,0,0,1,0,2,29,7,1,4,-1,0,0,0
44385,44385,2,6,3,2,0,0,1,0,2,3,8,2,1,14,2,2,1
32338,32338,2,3,3,3,0,0,0,0,2,16,4,5,1,-1,0,0,1
38203,38203,3,5,1,2,0,0,1,0,2,15,5,0,2,5,1,1,0
33995,33995,8,0,1,3,0,0,0,0,2,30,4,0,1,-1,0,0,0
33859,33859,8,10,1,2,0,0,1,0,2,29,4,0,7,-1,0,0,0
25141,25141,3,3,3,3,0,0,0,0,2,18,11,2,1,-1,0,0,0
129,129,8,11,1,2,0,0,1,0,0,5,5,4,1,-1,0,0,1
2241,2241,3,1,2,2,1,-1,1,0,0,12,5,1,3,-1,0,0,0
9412,9412,6,10,1,3,0,0,0,0,0,6,6,1,1,-1,0,0,0
25091,25091,3,5,1,1,0,0,1,0,2,18,11,0,2,-1,0,0,0
45082,45082,10,9,1,1,0,0,0,0,2,22,10,0,2,-1,0,0,0
23704,23704,7,7,1,2,0,0,0,0,2,28,8,0,26,-1,0,0,0
1296,1296,3,7,1,1,0,0,1,0,0,8,5,1,1,-1,0,0,0
11044,11044,7,10,1,2,0,0,0,0,0,17,6,0,2,-1,0,0,0
16881,16881,6,7,3,1,0,0,1,0,2,25,7,8,2,-1,0,0,1
12543,12543,7,11,2,2,1,0,0,1,0,3,7,1,10,-1,0,0,0
7162,7162,6,3,1,1,0,0,1,0,0,29,5,3,2,-1,0,0,0
41223,41223,3,1,1,3,0,0,0,0,2,21,8,0,1,3,1,1,0
23086,23086,7,8,2,2,0,0,0,1,2,26,8,0,4,-1,0,0,0
5276,5276,3,7,3,2,0,0,1,0,0,23,5,6,1,-1,0,0,1
38462,38462,9,9,2,2,0,0,1,0,2,15,5,0,4,-1,0,0,0
834,834,4,10,3,2,0,0,1,0,0,7,5,4,1,-1,0,0,0
12764,12764,6,2,1,2,0,0,0,0,2,7,7,3,5,-1,0,0,1
26695,26695,8,7,2,1,0,0,0,1,2,20,11,0,1,-1,0,0,0
10063,10063,5,1,1,2,0,0,0,0,0,11,6,9,4,-1,0,0,1
25430,25430,8,3,1,3,0,0,1,0,2,18,11,4,1,-1,0,0,1
15732,15732,3,3,1,3,0,0,1,0,2,21,7,7,4,-1,0,0,0
12920,12920,6,7,1,1,0,0,0,0,2,7,7,0,3,-1,0,0,0
44492,44492,2,6,3,2,0,0,0,0,2,10,8,2,1,-1,0,0,1
22335,22335,7,3,1,3,0,0,0,0,2,22,8,9,4,-1,0,0,1
22611,22611,3,10,1,2,0,0,0,0,2,22,8,1,13,-1,0,0,0
23494,23494,3,10,1,2,0,0,0,0,2,28,8,1,4,-1,0,0,0
22650,22650,8,9,1,1,0,0,1,0,2,25,8,5,3,-1,0,0,1
38778,38778,4,7,3,3,0,0,0,0,2,18,5,0,8,-1,0,0,0
44972,44972,4,10,3,2,0,2,0,0,2,11,10,2,1,6,2,2,1
9892,9892,7,9,1,2,0,0,0,1,0,9,6,0,1,-1,0,0,0
3342,3342,9,9,1,2,0,0,1,0,0,15,5,1,1,-1,0,0,0
9630,9630,6,7,3,1,0,2,0,0,0,6,6,0,2,-1,0,0,0
32879,32879,3,7,3,1,0,0,1,0,2,17,4,0,2,11,2,1,0
34907,34907,7,3,2,3,0,0,1,1,2,6,5,1,1,-1,0,0,0
32722,32722,5,3,3,3,0,0,1,0,2,17,4,1,1,-1,0,0,0
13197,13197,2,7,1,2,0,-1,0,1,2,8,7,4,2,-1,0,0,0
11823,11823,6,3,2,3,0,0,1,0,0,20,6,1,5,-1,0,0,0
19824,19824,7,11,1,1,0,0,0,0,2,8,8,1,2,-1,0,0,0
31641,31641,5,7,1,2,0,0,1,0,2,6,4,1,1,-1,0,0,0
41904,41904,4,10,1,2,0,0,0,0,2,20,10,1,1,-1,0,0,1
33524,33524,4,10,2,2,0,0,1,0,2,20,4,0,2,-1,0,0,0
29910,29910,8,2,1,2,0,0,0,0,2,4,2,0,1,-1,0,0,0
7606,7606,9,7,1,2,0,0,1,0,0,30,5,4,1,-1,0,0,0
20710,20710,7,7,1,1,0,0,0,0,2,13,8,1,2,-1,0,0,0
21533,21533,4,10,3,3,0,0,0,0,2,19,8,4,4,-1,0,0,0
17374,17374,7,7,1,1,0,0,1,0,2,28,7,3,2,-1,0,0,0
39579,39579,4,10,3,2,0,0,1,0,2,26,5,0,1,3,1,2,0
7087,7087,5,3,1,3,0,0,1,0,0,29,5,1,1,-1,0,0,0
40532,40532,3,1,1,2,0,0,1,1,2,8,7,1,2,2,4,3,0
11030,11030,7,3,3,3,0,0,0,0,0,17,6,2,2,-1,0,0,0
38862,38862,4,7,3,2,0,1,1,0,2,18,5,2,1,-1,0,0,0
29756,29756,3,2,3,2,0,1,0,0,2,4,2,2,1,-1,0,0,0
28965,28965,9,9,1,2,0,0,0,0,2,2,2,2,1,-1,0,0,1
12310,12310,6,1,1,2,0,0,1,1,0,25,6,0,5,-1,0,0,0
36807,36807,3,7,1,1,0,0,0,0,2,12,5,2,1,12,2,1,0
18444,18444,6,2,1,1,0,0,1,0,2,31,7,0,2,-1,0,0,0
12246,12246,6,8,3,1,0,0,0,0,0,20,6,2,4,-1,0,0,0
5353,5353,4,3,2,3,1,-1,1,1,0,23,5,2,1,-1,0,0,0
15448,15448,9,9,1,1,0,0,0,1,1,18,7,1,2,-1,0,0,0
17585,17585,6,1,1,2,0,0,1,1,2,29,7,1,6,-1,0,0,0
10761,10761,8,7,1,1,0,0,0,0,0,17,6,1,3,-1,0,0,0
8778,8778,2,10,1,2,0,-1,1,0,0,4,6,0,1,-1,0,0,0
548,548,4,8,1,3,0,0,1,0,0,6,5,1,1,-1,0,0,0
29683,29683,8,10,1,2,0,0,0,0,2,3,2,0,4,-1,0,0,0
16112,16112,5,11,2,2,0,0,0,1,2,22,7,1,4,-1,0,0,0
31763,31763,5,10,1,2,0,0,0,0,2,8,4,0,1,7,4,1,0
13763,13763,3,4,1,2,0,0,1,0,2,10,7,0,3,-1,0,0,0
201,201,6,8,1,3,0,0,1,0,0,5,5,2,1,-1,0,0,0
2216,2216,3,7,1,2,0,0,1,0,0,12,5,1,3,-1,0,0,0
33623,33623,5,7,1,2,0,-1,1,0,2,20,4,1,3,-1,0,0,0
42019,42019,9,9,1,2,0,0,0,0,2,28,10,1,1,6,2,1,0
12668,12668,3,7,2,1,0,0,0,1,2,4,7,1,3,-1,0,0,0
33749,33749,5,8,1,3,0,2,0,0,2,22,4,0,1,-1,0,0,0
24358,24358,6,3,3,3,0,0,0,1,2,17,11,0,1,5,1,1,0
37601,37601,3,10,3,2,0,0,1,0,2,14,5,7,3,-1,0,0,0
40986,40986,3,3,3,2,0,0,1,0,2,13,8,0,1,-1,0,0,0
20801,20801,3,10,1,2,0,0,0,0,2,13,8,1,8,-1,0,0,0
9856,9856,8,7,2,1,0,0,0,0,0,9,6,4,1,-1,0,0,0
8607,8607,5,7,1,1,0,0,1,0,0,3,6,1,3,-1,0,0,0
3597,3597,5,10,3,2,0,0,1,0,0,15,5,4,9,-1,0,0,0
27187,27187,5,7,1,1,0,0,1,0,2,21,11,0,1,-1,0,0,0
41271,41271,3,6,3,0,0,0,0,0,2,25,8,2,1,3,1,1,0
13827,13827,8,9,2,2,0,-1,1,0,2,10,7,3,1,-1,0,0,0
5795,5795,6,7,1,1,0,0,1,0,0,26,5,0,2,-1,0,0,0
28204,28204,7,1,1,2,0,0,1,0,2,29,1,0,1,-1,0,0,0
27627,27627,3,8,3,3,0,0,0,0,2,21,11,1,2,-1,0,0,0
7001,7001,6,10,1,2,0,-1,1,0,0,28,5,1,2,-1,0,0,0
39040,39040,4,11,2,2,0,0,1,0,2,18,5,0,8,-1,0,0,0
18286,18286,6,9,2,2,0,0,0,1,2,31,7,0,4,-1,0,0,0
43870,43870,2,10,3,3,0,0,0,0,2,4,6,0,1,1,1,2,0
18897,18897,6,2,1,2,0,0,0,0,2,4,8,1,1,-1,0,0,0
39532,39532,3,3,1,3,0,0,0,0,2,26,5,0,1,6,1,1,0
14575,14575,2,11,1,2,1,0,1,0,1,15,7,0,3,-1,0,0,0
3837,3837,6,7,1,1,0,0,0,0,0,16,5,1,1,-1,0,0,0
45020,45020,2,3,3,3,0,1,0,0,2,14,10,6,2,-1,0,0,0
10503,10503,7,9,2,3,0,0,1,1,0,16,6,6,4,-1,0,0,1
17622,17622,5,0,1,1,0,0,0,0,2,29,7,0,2,-1,0,0,0
10044,10044,6,9,1,1,0,0,0,0,0,11,6,1,4,-1,0,0,0
33331,33331,5,7,1,2,0,0,1,1,2,20,4,2,2,-1,0,0,0
36422,36422,4,7,1,2,0,0,1,0,2,11,5,3,3,-1,0,0,0
33460,33460,3,3,3,3,0,1,0,0,2,20,4,1,1,-1,0,0,1
31553,31553,6,11,1,0,0,0,1,0,2,3,4,3,3,-1,0,0,0
23825,23825,3,3,1,3,0,0,0,0,2,29,8,1,2,-1,0,0,0
40147,40147,1,3,3,3,0,0,1,0,2,5,6,1,1,2,2,1,0
44785,44785,5,7,1,2,0,0,1,0,0,14,9,0,1,27,3,3,0
40692,40692,8,4,1,1,0,0,1,1,2,7,8,0,2,-1,0,0,0
15098,15098,7,3,1,3,0,0,0,1,2,17,7,1,3,-1,0,0,0
15990,15990,2,1,1,2,0,-1,1,0,2,22,7,2,4,-1,0,0,0
33287,33287,1,7,1,2,0,0,1,0,2,20,4,0,3,10,4,1,0
40088,40088,5,10,1,2,0,0,0,0,2,4,6,0,2,-1,0,0,0
26889,26889,4,3,1,3,0,0,1,1,2,21,11,0,4,-1,0,0,0
549,549,8,11,1,2,0,0,1,0,0,6,5,3,1,-1,0,0,0
35457,35457,6,3,2,2,0,0,1,0,1,7,5,2,1,-1,0,0,0
38441,38441,8,7,1,1,0,1,1,1,2,15,5,2,3,12,1,1,0
43269,43269,4,3,1,3,0,0,0,0,2,10,3,0,2,15,3,1,1
29168,29168,8,8,2,2,0,0,0,0,2,2,2,1,1,7,1,3,0
15936,15936,4,9,1,2,0,-1,0,0,2,22,7,3,3,-1,0,0,0
16380,16380,4,7,1,2,0,0,1,0,2,23,7,2,1,-1,0,0,0
26267,26267,3,10,1,2,0,0,1,1,2,20,11,0,2,4,1,1,0
9298,9298,8,3,2,2,0,0,0,0,0,5,6,0,3,-1,0,0,0
17335,17335,2,11,3,2,0,0,0,1,2,28,7,0,5,-1,0,0,0
1414,1414,5,10,1,0,0,0,1,1,0,8,5,0,1,-1,0,0,0
10239,10239,8,1,1,2,0,1,0,1,0,11,6,2,3,-1,0,0,0
20041,20041,4,3,1,3,0,0,0,0,2,8,8,7,7,-1,0,0,1
319,319,5,7,1,2,0,0,1,0,0,5,5,3,2,-1,0,0,0
29080,29080,7,3,1,2,0,0,1,0,2,2,2,0,1,8,2,1,0
28488,28488,8,7,1,2,0,0,1,0,2,29,1,4,2,8,4,1,0
12439,12439,8,9,1,2,0,0,0,1,0,30,6,0,2,-1,0,0,0
41479,41479,2,1,3,2,0,0,0,1,2,7,9,0,2,-1,0,0,0
15104,15104,8,1,1,2,0,0,1,0,1,17,7,0,1,-1,0,0,0
39930,39930,7,1,3,2,0,0,0,0,2,2,6,0,5,-1,0,0,0
24875,24875,8,3,1,3,0,0,0,1,2,18,11,0,1,-1,0,0,0
33633,33633,5,3,3,2,0,0,1,0,2,20,4,0,4,10,3,1,0
29367,29367,6,3,1,3,0,1,1,0,2,2,2,2,3,-1,0,0,0
17822,17822,5,5,3,3,0,0,0,1,2,29,7,5,4,-1,0,0,0
34138,34138,8,4,1,1,0,0,0,0,2,30,4,0,1,2,1,1,0
14846,14846,3,10,2,2,0,0,1,0,2,16,7,0,1,-1,0,0,0
7370,7370,4,7,1,1,0,0,1,0,0,29,5,0,2,-1,0,0,0
26537,26537,4,3,1,3,0,1,0,0,2,20,11,0,1,-1,0,0,0
22237,22237,6,3,1,3,0,0,0,0,2,21,8,1,2,-1,0,0,0
522,522,7,1,1,2,0,0,1,0,0,6,5,1,1,-1,0,0,0
31536,31536,8,0,1,0,0,0,0,0,2,2,4,2,1,-1,0,0,1
15296,15296,3,1,3,3,0,0,0,1,2,18,7,0,2,-1,0,0,0
5332,5332,4,3,3,3,0,0,1,0,0,23,5,2,3,-1,0,0,0
22226,22226,4,3,3,3,0,0,1,0,2,21,8,1,4,-1,0,0,0
7667,7667,5,3,1,2,0,1,1,0,0,30,5,0,1,-1,0,0,0
8638,8638,3,10,3,3,0,0,1,0,0,3,6,2,2,-1,0,0,0
30479,30479,6,7,1,2,0,0,1,1,2,5,2,1,2,5,2,1,0
41727,41727,5,2,1,3,0,0,0,0,2,8,10,0,1,-1,0,0,0
23771,23771,4,10,3,2,0,0,0,1,2,28,8,2,1,-1,0,0,0
19931,19931,3,10,1,2,0,0,0,1,2,8,8,0,6,-1,0,0,0
2415,2415,5,7,1,1,0,0,1,0,0,13,5,5,1,-1,0,0,0
32512,32512,4,3,1,3,0,0,1,1,2,17,4,2,1,-1,0,0,0
7573,7573,5,8,3,3,0,0,1,0,0,30,5,0,2,-1,0,0,0
28997,28997,8,2,1,2,0,0,0,0,1,2,2,4,1,-1,0,0,1
